"都道府県名","地域コード","年","月","地域区分","データ区分","都道府県コード","地域名称","人数","農泊採択地域数","年間訪問者数","調査年.コード.x","調査年.x","地域.x","総面積","耕地面積","耕地面積率","調査年.コード.y","調査年.y","地域.y","人口密度","X65歳以上人口割合","標準財政規模","第1次産業就業者比率","事業所数","事業所数.宿泊業.飲食サービス業.","農家数.販売農家.","調査年.コード","調査年","地域.コード","年平均気温","降水日数","宿泊業飲食サービス業事業所数比率"
"高知県",39412,2023,1,"市区町村","観光来訪者数",39,"高岡郡四万十町",35757,0,653820,2021100000,"2021年度","高知県 四万十町",64228,2510,3.9079529177305847,2020100000,"2020年度","高知県 四万十町",187.5,44.717,8967043,24.74,1049,148,1148,2020100000,"2020年度",39000,17.8,115,14.108674928503337
"高知県",39424,2023,1,"市区町村","観光来訪者数",39,"幡多郡大月町",175,0,22345,2021100000,"2021年度","高知県 大月町",10294,444,4.313192150767438,2020100000,"2020年度","高知県 大月町",208.1,49.075,2804376,27.88,323,43,131,2020100000,"2020年度",39000,17.8,115,13.312693498452013
"高知県",39428,2023,1,"市区町村","観光来訪者数",39,"幡多郡黒潮町",32254,1,442235,2021100000,"2021年度","高知県 黒潮町",18846,785,4.165340125225512,2020100000,"2020年度","高知県 黒潮町",258.9,44.962,5374664,21.8,598,88,338,2020100000,"2020年度",39000,17.8,115,14.715719063545151
"佐賀県",41201,2023,1,"市区町村","観光来訪者数",41,"佐賀市",157397,1,2448020,2021100000,"2021年度","佐賀県 佐賀市",43182,10600,24.547265064147098,2020100000,"2020年度","佐賀県 佐賀市",919.7,27.776,54041763,5.2,12242,1640,2095,2020100000,"2020年度",41000,17.5,108,13.396503839241955
"佐賀県",41202,2023,1,"市区町村","観光来訪者数",41,"唐津市",106886,0,1405199,2021100000,"2021年度","佐賀県 唐津市",48760,6550,13.433141919606234,2020100000,"2020年度","佐賀県 唐津市",502.9,32.685,34350549,10.5,5853,865,2579,2020100000,"2020年度",41000,17.5,108,14.778745942251836
"佐賀県",41203,2023,1,"市区町村","観光来訪者数",41,"鳥栖市",37852,0,437360,2021100000,"2021年度","佐賀県 鳥栖市",7172,1250,17.42889012827663,2020100000,"2020年度","佐賀県 鳥栖市",1534.6,24.177,15640917,1.58,3226,337,155,2020100000,"2020年度",41000,17.5,108,10.446373217606943
"佐賀県",41204,2023,1,"市区町村","観光来訪者数",41,"多久市",13595,0,202737,2021100000,"2021年度","佐賀県 多久市",9656,1400,14.498757249378624,2020100000,"2020年度","佐賀県 多久市",380,36.912,5985934,7.81,914,92,541,2020100000,"2020年度",41000,17.5,108,10.065645514223196
"佐賀県",41205,2023,1,"市区町村","観光来訪者数",41,"伊万里市",16000,0,197133,2021100000,"2021年度","佐賀県 伊万里市",25525,3440,13.476983349657198,2020100000,"2020年度","佐賀県 伊万里市",458,32.148,14777086,7.91,2811,346,1655,2020100000,"2020年度",41000,17.5,108,12.308786908573461
"佐賀県",41206,2023,1,"市区町村","観光来訪者数",41,"武雄市",62783,0,1039393,2021100000,"2021年度","佐賀県 武雄市",19540,2890,14.790174002047083,2020100000,"2020年度","佐賀県 武雄市",528.1,31.44,13423854,5.37,2700,342,370,2020100000,"2020年度",41000,17.5,108,12.666666666666668
"佐賀県",41207,2023,1,"市区町村","観光来訪者数",41,"鹿島市",163104,1,726086,2021100000,"2021年度","佐賀県 鹿島市",11212,2140,19.086692829111666,2020100000,"2020年度","佐賀県 鹿島市",475.1,32.773,7258187,12.74,1648,201,710,2020100000,"2020年度",41000,17.5,108,12.196601941747574
"佐賀県",41208,2023,1,"市区町村","観光来訪者数",41,"小城市",5452,1,111570,2021100000,"2021年度","佐賀県 小城市",9581,3450,36.00876735205094,2020100000,"2020年度","佐賀県 小城市",610.7,28.665,12083791,6.59,1624,140,522,2020100000,"2020年度",41000,17.5,108,8.620689655172415
"佐賀県",41209,2023,1,"市区町村","観光来訪者数",41,"嬉野市",20617,1,263291,2021100000,"2021年度","佐賀県 嬉野市",12641,1950,15.425994778894076,2020100000,"2020年度","佐賀県 嬉野市",486.1,35.666,7957985,7.7,1375,210,802,2020100000,"2020年度",41000,17.5,108,15.272727272727273
"佐賀県",41210,2023,1,"市区町村","観光来訪者数",41,"神埼市",30635,0,552391,2021100000,"2021年度","佐賀県 神埼市",12513,3050,24.374650363621832,2020100000,"2020年度","佐賀県 神埼市",465.1,31.468,9172962,7.86,1230,113,354,2020100000,"2020年度",41000,17.5,108,9.1869918699187
"佐賀県",41327,2023,1,"市区町村","観光来訪者数",41,"神埼郡吉野ヶ里町",11340,0,258982,2021100000,"2021年度","佐賀県 吉野ヶ里町",4399,872,19.822686974312344,2020100000,"2020年度","佐賀県 吉野ヶ里町",685,24.322,4867318,4.71,504,73,129,2020100000,"2020年度",41000,17.5,108,14.484126984126986
"佐賀県",41341,2023,1,"市区町村","観光来訪者数",41,"三養基郡基山町",7496,0,89397,2021100000,"2021年度","佐賀県 基山町",2215,287,12.957110609480813,2020100000,"2020年度","佐賀県 基山町",1363.6,30.98,4157883,2.8,623,48,80,2020100000,"2020年度",41000,17.5,108,7.704654895666131
"佐賀県",41345,2023,1,"市区町村","観光来訪者数",41,"三養基郡上峰町",1086,1,8338,2021100000,"2021年度","佐賀県 上峰町",1280,463,36.171875,2020100000,"2020年度","佐賀県 上峰町",827.6,26.082,2675750,3.81,386,33,68,2020100000,"2020年度",41000,17.5,108,8.549222797927461
"佐賀県",41346,2023,1,"市区町村","観光来訪者数",41,"三養基郡みやき町",4215,0,63201,2021100000,"2021年度","佐賀県 みやき町",5192,1940,37.365177195685675,2020100000,"2020年度","佐賀県 みやき町",596.3,34.66,7505394,6.18,951,69,238,2020100000,"2020年度",41000,17.5,108,7.255520504731862
"佐賀県",41387,2023,1,"市区町村","観光来訪者数",41,"東松浦郡玄海町",10033,0,164243,2021100000,"2021年度","佐賀県 玄海町",3592,909,25.306236080178174,2020100000,"2020年度","佐賀県 玄海町",216.7,31.628,3552772,21.06,290,38,353,2020100000,"2020年度",41000,17.5,108,13.10344827586207
"佐賀県",41401,2023,1,"市区町村","観光来訪者数",41,"西松浦郡有田町",13550,0,269265,2021100000,"2021年度","佐賀県 有田町",6585,734,11.146545178435838,2020100000,"2020年度","佐賀県 有田町",653.5,35.334,5846855,3.85,1345,87,487,2020100000,"2020年度",41000,17.5,108,6.4684014869888475
"佐賀県",41423,2023,1,"市区町村","観光来訪者数",41,"杵島郡大町町",1394,0,7650,2021100000,"2021年度","佐賀県 大町町",1150,302,26.260869565217394,2020100000,"2020年度","佐賀県 大町町",773.1,40.775,2587080,5.96,286,37,74,2020100000,"2020年度",41000,17.5,108,12.937062937062937
"佐賀県",41424,2023,1,"市区町村","観光来訪者数",41,"杵島郡江北町",5355,0,90688,2021100000,"2021年度","佐賀県 江北町",2488,1060,42.60450160771704,2020100000,"2020年度","佐賀県 江北町",461.9,28.465,3038718,10.07,402,43,170,2020100000,"2020年度",41000,17.5,108,10.696517412935323
"佐賀県",41425,2023,1,"市区町村","観光来訪者数",41,"杵島郡白石町",43636,0,534592,2021100000,"2021年度","佐賀県 白石町",9956,5850,58.75853756528726,2020100000,"2020年度","佐賀県 白石町",248.1,36.207,7477794,24.06,1000,84,1375,2020100000,"2020年度",41000,17.5,108,8.4
"佐賀県",41441,2023,1,"市区町村","観光来訪者数",41,"藤津郡太良町",64418,1,622048,2021100000,"2021年度","佐賀県 太良町",7430,1330,17.900403768506056,2020100000,"2020年度","佐賀県 太良町",248,38.899,3388693,29.37,375,39,536,2020100000,"2020年度",41000,17.5,108,10.4
"埼玉県",11101,2023,1,"市区町村","観光来訪者数",11,"さいたま市西区",16104,NA,257301,2021100000,"2021年度","埼玉県 さいたま市 西区",2912,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 西区",3270.3,27.345,NA,1.02,2300,172,244,2020100000,"2020年度",11000,16.2,101,7.478260869565218
"埼玉県",11102,2023,1,"市区町村","観光来訪者数",11,"さいたま市北区",16585,NA,207720,2021100000,"2021年度","埼玉県 さいたま市 北区",1686,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 北区",8857.1,21.29,NA,0.31,4885,515,46,2020100000,"2020年度",11000,16.2,101,10.542476970317297
"埼玉県",11103,2023,1,"市区町村","観光来訪者数",11,"さいたま市大宮区",183902,NA,1989535,2021100000,"2021年度","埼玉県 さいたま市 大宮区",1280,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 大宮区",9230.7,22.337,NA,0.25,7594,1126,14,2020100000,"2020年度",11000,16.2,101,14.827495391098235
"埼玉県",11104,2023,1,"市区町村","観光来訪者数",11,"さいたま市見沼区",4924,NA,64199,2021100000,"2021年度","埼玉県 さいたま市 見沼区",3069,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 見沼区",5557.2,26.829,NA,1.2,4255,484,272,2020100000,"2020年度",11000,16.2,101,11.37485311398355
"埼玉県",11105,2023,1,"市区町村","観光来訪者数",11,"さいたま市中央区",311258,NA,2768749,2021100000,"2021年度","埼玉県 さいたま市 中央区",839,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 中央区",12308.6,20.918,NA,0.19,3249,383,18,2020100000,"2020年度",11000,16.2,101,11.788242536164974
"埼玉県",11106,2023,1,"市区町村","観光来訪者数",11,"さいたま市桜区",7714,NA,134661,2021100000,"2021年度","埼玉県 さいたま市 桜区",1864,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 桜区",5388.4,23.309,NA,0.46,2526,252,81,2020100000,"2020年度",11000,16.2,101,9.97624703087886
"埼玉県",11107,2023,1,"市区町村","観光来訪者数",11,"さいたま市浦和区",50492,NA,358292,2021100000,"2021年度","埼玉県 さいたま市 浦和区",1151,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 浦和区",14394.9,19.966,NA,0.17,6180,844,9,2020100000,"2020年度",11000,16.2,101,13.656957928802587
"埼玉県",11108,2023,1,"市区町村","観光来訪者数",11,"さいたま市南区",39730,NA,421001,2021100000,"2021年度","埼玉県 さいたま市 南区",1382,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 南区",13891.4,19.226,NA,0.23,4677,513,31,2020100000,"2020年度",11000,16.2,101,10.968569595894804
"埼玉県",11109,2023,1,"市区町村","観光来訪者数",11,"さいたま市緑区",17083,NA,646993,2021100000,"2021年度","埼玉県 さいたま市 緑区",2644,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 緑区",5151.4,22.179,NA,1.44,3017,289,280,2020100000,"2020年度",11000,16.2,101,9.57905203844879
"埼玉県",11110,2023,1,"市区町村","観光来訪者数",11,"さいたま市岩槻区",9920,NA,149610,2021100000,"2021年度","埼玉県 さいたま市 岩槻区",4917,NA,NA,2020100000,"2020年度","埼玉県 さいたま市 岩槻区",2325.6,30.645,NA,2.22,4374,391,593,2020100000,"2020年度",11000,16.2,101,8.939186099679928
"埼玉県",11201,2023,1,"市区町村","観光来訪者数",11,"川越市",119146,NA,1374670,2021100000,"2021年度","埼玉県 川越市",10913,3220,29.506093649775494,2020100000,"2020年度","埼玉県 川越市",3344.4,25.118,65885027,1.7,11319,1297,1246,2020100000,"2020年度",11000,16.2,101,11.458609417793092
"埼玉県",11202,2023,1,"市区町村","観光来訪者数",11,"熊谷市",127987,NA,1218399,2021100000,"2021年度","埼玉県 熊谷市",15982,5630,35.22713052183707,2020100000,"2020年度","埼玉県 熊谷市",1255.4,29.453,40894124,2.76,8586,1043,1604,2020100000,"2020年度",11000,16.2,101,12.147682273468437
"埼玉県",11203,2023,1,"市区町村","観光来訪者数",11,"川口市",60158,NA,757914,2021100000,"2021年度","埼玉県 川口市",6195,369,5.956416464891041,2020100000,"2020年度","埼玉県 川口市",9688.2,23.209,110465740,0.57,22397,2417,341,2020100000,"2020年度",11000,16.2,101,10.791623878197973
"埼玉県",11206,2023,1,"市区町村","観光来訪者数",11,"行田市",29352,NA,343167,2021100000,"2021年度","埼玉県 行田市",6749,3030,44.895540080011855,2020100000,"2020年度","埼玉県 行田市",1167.6,31.812,17373619,2.58,3551,366,887,2020100000,"2020年度",11000,16.2,101,10.306955787102225
"埼玉県",11207,2023,1,"市区町村","観光来訪者数",11,"秩父市",171457,NA,2189984,2021100000,"2021年度","埼玉県 秩父市",57783,1010,1.7479189380959799,2020100000,"2020年度","埼玉県 秩父市",773.1,34.089,17163621,2.78,3646,566,287,2020100000,"2020年度",11000,16.2,101,15.523861766319255
"埼玉県",11208,2023,1,"市区町村","観光来訪者数",11,"所沢市",71567,NA,2319457,2021100000,"2021年度","埼玉県 所沢市",7211,1420,19.692137012896964,2020100000,"2020年度","埼玉県 所沢市",5227.7,25.419,60930171,1.19,10045,1170,731,2020100000,"2020年度",11000,16.2,101,11.647585863613738
"埼玉県",11209,2023,1,"市区町村","観光来訪者数",11,"飯能市",77607,NA,1108206,2021100000,"2021年度","埼玉県 飯能市",19305,488,2.527842527842528,2020100000,"2020年度","埼玉県 飯能市",1709.8,31.363,18046499,1.15,3177,390,131,2020100000,"2020年度",11000,16.2,101,12.275731822474032
"埼玉県",11210,2023,1,"市区町村","観光来訪者数",11,"加須市",40509,NA,569731,2021100000,"2021年度","埼玉県 加須市",13330,6450,48.38709677419355,2020100000,"2020年度","埼玉県 加須市",838.3,29.817,25204103,4.52,4384,383,2314,2020100000,"2020年度",11000,16.2,101,8.736313868613138
"埼玉県",11211,2023,1,"市区町村","観光来訪者数",11,"本庄市",25627,NA,355452,2021100000,"2021年度","埼玉県 本庄市",8969,1930,21.518563942468504,2020100000,"2020年度","埼玉県 本庄市",1206.5,28.842,17475659,4.62,3675,439,632,2020100000,"2020年度",11000,16.2,101,11.945578231292517
"埼玉県",11212,2023,1,"市区町村","観光来訪者数",11,"東松山市",57740,NA,621767,2021100000,"2021年度","埼玉県 東松山市",6535,1440,22.035195103289976,2020100000,"2020年度","埼玉県 東松山市",1512.5,28.32,18351734,1.54,3615,505,419,2020100000,"2020年度",11000,16.2,101,13.96957123098202
"埼玉県",11214,2023,1,"市区町村","観光来訪者数",11,"春日部市",42631,NA,585240,2021100000,"2021年度","埼玉県 春日部市",6600,2120,32.121212121212125,2020100000,"2020年度","埼玉県 春日部市",3512.6,29.881,44837333,1.1,7968,989,958,2020100000,"2020年度",11000,16.2,101,12.412148594377511
"埼玉県",11215,2023,1,"市区町村","観光来訪者数",11,"狭山市",12617,NA,134224,2021100000,"2021年度","埼玉県 狭山市",4899,1050,21.432945499081445,2020100000,"2020年度","埼玉県 狭山市",3369.6,32.052,28237351,1.74,4871,607,428,2020100000,"2020年度",11000,16.2,101,12.461506877437897
"埼玉県",11216,2023,1,"市区町村","観光来訪者数",11,"羽生市",27607,NA,370135,2021100000,"2021年度","埼玉県 羽生市",5864,2490,42.462482946794,2020100000,"2020年度","埼玉県 羽生市",903.5,29.929,11486580,3.09,2282,239,750,2020100000,"2020年度",11000,16.2,101,10.473269062226118
"埼玉県",11217,2023,1,"市区町村","観光来訪者数",11,"鴻巣市",17300,NA,210700,2021100000,"2021年度","埼玉県 鴻巣市",6744,2980,44.18742586002373,2020100000,"2020年度","埼玉県 鴻巣市",1738.5,29.953,24817603,2.74,3828,354,1070,2020100000,"2020年度",11000,16.2,101,9.247648902821316
"埼玉県",11218,2023,1,"市区町村","観光来訪者数",11,"深谷市",120856,NA,1609100,2021100000,"2021年度","埼玉県 深谷市",13837,5820,42.0611404206114,2020100000,"2020年度","埼玉県 深谷市",1051.6,28.939,30550324,7.33,5616,641,2122,2020100000,"2020年度",11000,16.2,101,11.413817663817664
"埼玉県",11219,2023,1,"市区町村","観光来訪者数",11,"上尾市",25705,NA,384857,2021100000,"2021年度","埼玉県 上尾市",4551,667,14.656119534168315,2020100000,"2020年度","埼玉県 上尾市",5224.2,26.975,39453163,0.72,6605,787,293,2020100000,"2020年度",11000,16.2,101,11.915215745647236
"埼玉県",11221,2023,1,"市区町村","観光来訪者数",11,"草加市",10506,NA,133540,2021100000,"2021年度","埼玉県 草加市",2746,162,5.8994901675163876,2020100000,"2020年度","埼玉県 草加市",9042.4,24.834,45381755,0.49,7758,980,49,2020100000,"2020年度",11000,16.2,101,12.632121680845579
"埼玉県",11222,2023,1,"市区町村","観光来訪者数",11,"越谷市",29399,NA,303664,2021100000,"2021年度","埼玉県 越谷市",6024,912,15.139442231075698,2020100000,"2020年度","埼玉県 越谷市",5683.3,25.503,62827355,0.67,11554,1470,399,2020100000,"2020年度",11000,16.2,101,12.722866539726502
"埼玉県",11223,2023,1,"市区町村","観光来訪者数",11,"蕨市",4053,NA,45142,2021100000,"2021年度","埼玉県 蕨市",511,1,0.19569471624266144,2020100000,"2020年度","埼玉県 蕨市",14536.8,23.218,14867043,0.2,2785,461,8,2020100000,"2020年度",11000,16.2,101,16.552962298025133
